13,3338,2889,3282326,2889,293479237949180,-22216,68,11800,42.28223,-83.735657,225.10001,12.94,178.0625,0.28999999,20.01,0.0,1.6799999,6.0,3276.7,56
13,3338,2889,3282326,2889,293479238049170,-22216,69,11900,42.282219,-83.735657,225.2,12.96,177.3625,0.31999999,20.01,0.0,0.61000001,6.0,3276.7,92
13,3338,2889,3282326,2889,293479238149166,-22216,70,12000,42.282211,-83.735657,225.2,12.96,177.4875,0.28999999,20.01,0.0,0.19,6.0,3276.7,72
13,3338,2889,3282326,2889,293479238249154,-22216,71,12100,42.2822,-83.735657,225.3,12.86,177.39999,0.07,20.01,0.0,-0.22,6.0,3276.7,48
13,3338,2889,3282326,2889,293479238349173,-22216,72,12200,42.282181,-83.735657,225.3,12.82,177.41251,-7.9999998E-2,20.01,0.0,-0.34,6.0,3276.7,47
13,3338,2889,3282326,2889,293479238449171,-22216,73,12300,42.282169,-83.735657,225.3,12.68,177.27499,-0.31999999,20.01,0.0,-0.61000001,6.0,3276.7,46
13,3338,2889,3282326,2889,293479238549173,-22216,74,12400,42.282162,-83.735657,225.39999,12.94,177.71249,0.0,20.01,0.0,0.23,6.0,3276.7,79
13,3338,2889,3282326,2889,293479238649171,-22216,75,12500,42.28215,-83.735657,225.39999,12.74,177.6875,-0.14,20.01,0.0,0.54000002,6.0,3276.7,82
13,3338,2889,3282326,2889,293479238749179,-22216,76,12600,42.282139,-83.735657,225.39999,12.76,177.625,-0.15000001,20.01,0.0,0.47,6.0,3276.7,69
13,3338,2889,3282326,2889,293479238849175,-22216,77,12700,42.282131,-83.735657,225.39999,12.92,178.27499,0.1,20.01,-0.02,1.61,6.0,3276.7,44
13,3338,2889,3282326,2889,293479238949170,-22216,78,12800,42.28212,-83.735657,225.39999,12.88,177.46249,0.11,20.01,-0.02,0.28,6.0,3276.7,68
13,3338,2889,3282326,2889,293479239049141,-22216,79,12900,42.282101,-83.735657,225.5,12.84,176.66251,0.02,20.01,-0.02,-1.98,6.0,3276.7,42
13,3338,2889,3282326,2889,293479239149176,-22216,80,13000,42.282089,-83.735657,225.5,12.92,177.0,0.11,20.01,0.0,-2.0799999,6.0,3276.7,36
13,3338,2889,3282326,2889,293479239249171,-22216,81,13100,42.282082,-83.735657,225.60001,12.74,177.39999,-0.12,20.01,0.0,-0.92000002,6.0,3276.7,44
13,3338,2889,3282326,2889,293479239349163,-22216,82,13200,42.28207,-83.735657,225.60001,12.92,177.47501,5.9999999E-2,20.01,0.0,-2.9999999E-2,6.0,3276.7,92
13,3338,2889,3282326,2889,293479239449174,-22216,83,13300,42.282051,-83.735657,225.7,12.78,178.0125,-7.9999998E-2,20.01,0.0,1.46,6.0,3276.7,42
13,3338,2889,3282326,2889,293479239549174,-22216,84,13400,42.28204,-83.735657,225.7,12.86,178.16251,9.9999998E-3,20.01,0.0,2.21,6.0,3276.7,35
13,3338,2889,3282326,2889,293479239649177,-22216,85,13500,42.282028,-83.735649,225.7,12.98,176.925,0.2,20.01,0.0,-0.25999999,6.0,3276.7,49
